antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"health_beauty, sports_leisure",computers_accessories,0.01928374655647383,0.07024793388429752,0.0013774104683195593,0.07142857142857142,1.0168067226890756,1.0,2.276711517883558e-05,1.0012714558169102,0.01685393258426958,0.015625,0.0012698412698412636,0.04551820728291316
"computers_accessories, sports_leisure",health_beauty,0.004132231404958678,0.09641873278236915,0.0013774104683195593,0.3333333333333333,3.457142857142857,1.0,0.0009789859526899347,1.3553719008264462,0.7136929460580913,0.013888888888888888,0.26219512195121947,0.1738095238095238
"computers_accessories, health_beauty",sports_leisure,0.0013774104683195593,0.09228650137741047,0.0013774104683195593,1.0,10.835820895522387,1.0,0.0012502940752377267,inf,0.9089655172413793,0.014925373134328358,1.0,0.5074626865671642
sports_leisure,"computers_accessories, health_beauty",0.09228650137741047,0.0013774104683195593,0.0013774104683195593,0.014925373134328358,10.835820895522387,1.0,0.0012502940752377267,1.013753234827615,1.0,0.014925373134328358,0.013566649511065362,0.5074626865671642
health_beauty,"computers_accessories, sports_leisure",0.09641873278236915,0.004132231404958678,0.0013774104683195593,0.014285714285714285,3.457142857142857,1.0,0.0009789859526899347,1.0103006348065635,0.7865853658536586,0.013888888888888888,0.010195613515115588,0.1738095238095238
computers_accessories,"health_beauty, sports_leisure",0.07024793388429752,0.01928374655647383,0.0013774104683195593,0.0196078431372549,1.0168067226890756,1.0,2.276711517883558e-05,1.0003305785123968,0.01777777777777769,0.015625,0.00033046926635822786,0.04551820728291316
cool_stuff,sports_leisure,0.08953168044077135,0.09228650137741047,0.0013774104683195593,0.015384615384615385,0.16670493685419058,1.0,-0.00688515508199956,0.9218965220385674,-0.8459207459207461,0.0076335877862595426,-0.08472043889342827,0.015154994259471873
sports_leisure,cool_stuff,0.09228650137741047,0.08953168044077135,0.0013774104683195593,0.014925373134328358,0.16670493685419058,1.0,-0.00688515508199956,0.9242632940980049,-0.8463152985074627,0.0076335877862595426,-0.08194278230632014,0.015154994259471873
cool_stuff,baby,0.08953168044077135,0.128099173553719,0.027548209366391185,0.3076923076923077,2.4019851116625315,1.0,0.016079275095052706,1.2594123048668504,0.6410741301059001,0.1449275362318841,0.20597885526795484,0.261373035566584
baby,cool_stuff,0.128099173553719,0.08953168044077135,0.027548209366391185,0.21505376344086025,2.4019851116625315,1.0,0.016079275095052706,1.1599116947809351,0.669431279620853,0.1449275362318841,0.1378654043238495,0.261373035566584
cool_stuff,furniture_decor,0.08953168044077135,0.2796143250688705,0.005509641873278237,0.06153846153846154,0.22008336491095112,1.0,-0.01952469852544984,0.7676240798446462,-0.7955933513722458,0.015151515151515152,-0.3027209883806442,0.040621447517999246
furniture_decor,cool_stuff,0.2796143250688705,0.08953168044077135,0.005509641873278237,0.019704433497536946,0.22008336491095112,1.0,-0.01952469852544984,0.9287691903041377,-0.8310587095211176,0.015151515151515152,-0.07669376895731948,0.040621447517999246
cool_stuff,bed_bath_table,0.08953168044077135,0.2727272727272727,0.013774104683195593,0.15384615384615385,0.5641025641025642,1.0,-0.010643626346105682,0.859504132231405,-0.45908346972176756,0.039525691699604744,-0.1634615384615384,0.10217560217560218
bed_bath_table,cool_stuff,0.2727272727272727,0.08953168044077135,0.013774104683195593,0.05050505050505051,0.5641025641025642,1.0,-0.010643626346105682,0.9588974854932302,-0.515151515151515,0.039525691699604744,-0.042864346949067066,0.10217560217560218
cool_stuff,health_beauty,0.08953168044077135,0.09641873278236915,0.0027548209366391185,0.03076923076923077,0.3191208791208791,1.0,-0.005877710235336082,0.9322663868118414,-0.7009049773755658,0.015037593984962407,-0.0726547842401501,0.02967032967032967
health_beauty,cool_stuff,0.09641873278236915,0.08953168044077135,0.0027548209366391185,0.02857142857142857,0.3191208791208791,1.0,-0.005877710235336082,0.9372467995462649,-0.7024943310657596,0.015037593984962407,-0.06695483034363518,0.02967032967032967
cool_stuff,housewares,0.08953168044077135,0.14049586776859505,0.0013774104683195593,0.015384615384615385,0.10950226244343891,1.0,-0.01120142066798716,0.8729338842975206,-0.8993145468392992,0.006024096385542169,-0.1455621301775148,0.012594268476621418
"baby, cool_stuff",bed_bath_table,0.027548209366391185,0.2727272727272727,0.0013774104683195593,0.05,0.18333333333333335,1.0,-0.006135737540696218,0.7655502392344499,-0.8208121827411169,0.004608294930875577,-0.30624999999999997,0.027525252525252526
"bed_bath_table, cool_stuff",baby,0.013774104683195593,0.128099173553719,0.0013774104683195593,0.1,0.7806451612903227,1.0,-0.0003870409580402066,0.9687786960514233,-0.2217391304347825,0.009803921568627453,-0.032227488151658754,0.05537634408602151
"baby, bed_bath_table",cool_stuff,0.023415977961432508,0.08953168044077135,0.0013774104683195593,0.058823529411764705,0.6570135746606335,1.0,-0.0007190613877315604,0.9673725895316805,-0.34834558823529405,0.012345679012345678,-0.03372786330871229,0.037104072398190045
cool_stuff,"baby, bed_bath_table",0.08953168044077135,0.023415977961432508,0.0013774104683195593,0.015384615384615385,0.6570135746606335,1.0,-0.0007190613877315604,0.9918431473829201,-0.36442307692307685,0.012345679012345678,-0.008223934034935446,0.037104072398190045
baby,"bed_bath_table, cool_stuff",0.128099173553719,0.013774104683195593,0.0013774104683195593,0.010752688172043012,0.7806451612903226,1.0,-0.0003870409580402066,0.9969457420050305,-0.24372759856630816,0.009803921568627453,-0.0030636150657776173,0.05537634408602151
housewares,kitchen_dining_laundry_garden_furniture,0.14049586776859505,0.008264462809917356,0.0027548209366391185,0.0196078431372549,2.372549019607843,1.0,0.0015936980625184984,1.0115702479338844,0.673076923076923,0.018867924528301886,0.011437908496732025,0.1764705882352941
kitchen_dining_laundry_garden_furniture,housewares,0.008264462809917356,0.14049586776859505,0.0027548209366391185,0.3333333333333333,2.372549019607843,1.0,0.0015936980625184984,1.2892561983471074,0.5833333333333334,0.018867924528301886,0.22435897435897434,0.1764705882352941
kitchen_dining_laundry_garden_furniture,construction_tools_construction,0.008264462809917356,0.023415977961432508,0.0013774104683195593,0.16666666666666666,7.117647058823529,1.0,0.001183889989299456,1.171900826446281,0.8666666666666667,0.045454545454545456,0.1466854724964739,0.11274509803921567
construction_tools_construction,kitchen_dining_laundry_garden_furniture,0.023415977961432508,0.008264462809917356,0.0013774104683195593,0.058823529411764705,7.117647058823529,1.0,0.001183889989299456,1.053719008264463,0.8801128349788435,0.045454545454545456,0.050980392156862744,0.11274509803921567
kitchen_dining_laundry_garden_furniture,furniture_decor,0.008264462809917356,0.2796143250688705,0.0013774104683195593,0.16666666666666666,0.5960591133004925,1.0,-0.0009334517223322631,0.8644628099173554,-0.4059405940594059,0.004807692307692309,-0.15678776290630975,0.08579638752052544
kitchen_dining_laundry_garden_furniture,bed_bath_table,0.008264462809917356,0.2727272727272727,0.0013774104683195593,0.16666666666666666,0.6111111111111112,1.0,-0.0008765339343851739,0.8727272727272727,-0.39086294416243655,0.004926108374384237,-0.14583333333333331,0.08585858585858586
kitchen_dining_laundry_garden_furniture,toys,0.008264462809917356,0.06887052341597796,0.0013774104683195593,0.16666666666666666,2.42,1.0,0.000808232588848667,1.1173553719008265,0.5916666666666666,0.01818181818181818,0.10502958579881656,0.09333333333333332
toys,kitchen_dining_laundry_garden_furniture,0.06887052341597796,0.008264462809917356,0.0013774104683195593,0.02,2.42,1.0,0.000808232588848667,1.011975037949064,0.6301775147928994,0.01818181818181818,0.011833333333333333,0.09333333333333332
telephony,computers_accessories,0.0371900826446281,0.07024793388429752,0.008264462809917356,0.2222222222222222,3.1633986928104574,1.0,0.00565193634314596,1.1953955135773318,0.7103004291845493,0.08333333333333333,0.1634567901234568,0.16993464052287582
computers_accessories,telephony,0.07024793388429752,0.0371900826446281,0.008264462809917356,0.11764705882352941,3.1633986928104574,1.0,0.00565193634314596,1.091184573002755,0.7355555555555555,0.08333333333333333,0.08356475637465287,0.16993464052287582
cool_stuff,telephony,0.08953168044077135,0.0371900826446281,0.008264462809917356,0.09230769230769231,2.482051282051282,1.0,0.004934772215012636,1.0607227903067658,0.6558245083207261,0.06976744186046512,0.057246616044899314,0.15726495726495726
telephony,cool_stuff,0.0371900826446281,0.08953168044077135,0.008264462809917356,0.2222222222222222,2.4820512820512817,1.0,0.004934772215012636,1.1706021251475798,0.6201716738197425,0.06976744186046512,0.145738779626828,0.15726495726495726
telephony,health_beauty,0.0371900826446281,0.09641873278236915,0.0027548209366391185,0.07407407407407407,0.7682539682539682,1.0,-0.0008309997040275028,0.9758677685950413,-0.238562091503268,0.021052631578947364,-0.024728997289972906,0.05132275132275132
health_beauty,telephony,0.09641873278236915,0.0371900826446281,0.0027548209366391185,0.02857142857142857,0.7682539682539682,1.0,-0.0008309997040275028,0.9911278561011182,-0.2502857142857143,0.021052631578947364,-0.008951563458001228,0.05132275132275132
telephony,garden_tools,0.0371900826446281,0.10055096418732783,0.0013774104683195593,0.037037037037037035,0.3683409436834094,1.0,-0.002362088199804203,0.934043229497775,-0.6404320987654322,0.010101010101010102,-0.07061425897566787,0.025367833587011668
garden_tools,telephony,0.10055096418732783,0.0371900826446281,0.0013774104683195593,0.0136986301369863,0.3683409436834094,1.0,-0.002362088199804203,0.976182277318641,-0.6559536354056903,0.010101010101010102,-0.02439884766888118,0.025367833587011668
telephony,auto,0.0371900826446281,0.048209366391184574,0.004132231404958678,0.1111111111111111,2.3047619047619046,1.0,0.002339321084625367,1.0707644628099173,0.5879828326180258,0.05084745762711865,0.06608779546550891,0.09841269841269841
auto,telephony,0.048209366391184574,0.0371900826446281,0.004132231404958678,0.08571428571428572,2.3047619047619046,1.0,0.002339321084625367,1.053073347107438,0.5947901591895802,0.05084745762711865,0.05039852851011649,0.09841269841269841
telephony,watches_gifts,0.0371900826446281,0.05509641873278237,0.0027548209366391185,0.07407407407407407,1.3444444444444443,1.0,0.0007057805705439064,1.0204958677685951,0.2660944206008584,0.03076923076923077,0.020084224165856812,0.062037037037037036
watches_gifts,telephony,0.05509641873278237,0.0371900826446281,0.0027548209366391185,0.05,1.3444444444444446,1.0,0.0007057805705439064,1.0134841235319705,0.2711370262390671,0.03076923076923077,0.01330472103004292,0.062037037037037036
telephony,toys,0.0371900826446281,0.06887052341597796,0.0013774104683195593,0.037037037037037035,0.5377777777777777,1.0,-0.0011838899892994558,0.9669421487603305,-0.47165532879818584,0.013157894736842105,-0.03418803418803419,0.02851851851851852
toys,telephony,0.06887052341597796,0.0371900826446281,0.0013774104683195593,0.02,0.5377777777777778,1.0,-0.0011838899892994558,0.9824590993422162,-0.4799999999999999,0.013157894736842105,-0.017854077253218883,0.02851851851851852
musical_instruments,furniture_decor,0.009641873278236915,0.2796143250688705,0.0013774104683195593,0.14285714285714285,0.5109078114004222,1.0,-0.0013185954207742337,0.8404499540863176,-0.49151343705799155,0.004784688995215312,-0.18983884184649003,0.07389162561576354
musical_instruments,watches_gifts,0.009641873278236915,0.05509641873278237,0.0013774104683195593,0.14285714285714285,2.5928571428571425,1.0,0.0008461777808133931,1.1023875114784205,0.6203059805285118,0.021739130434782608,0.09287796751353601,0.08392857142857142
watches_gifts,musical_instruments,0.05509641873278237,0.009641873278236915,0.0013774104683195593,0.025,2.592857142857143,1.0,0.0008461777808133931,1.015751924842834,0.6501457725947523,0.021739130434782608,0.015507649513212797,0.08392857142857142
fashion_bags_accessories,musical_instruments,0.015151515151515152,0.009641873278236915,0.0013774104683195593,0.09090909090909091,9.428571428571429,1.0,0.0012313214792553635,1.0893939393939394,0.9076923076923077,0.058823529411764705,0.08205841446453407,0.11688311688311688
musical_instruments,fashion_bags_accessories,0.009641873278236915,0.015151515151515152,0.0013774104683195593,0.14285714285714285,9.428571428571427,1.0,0.0012313214792553635,1.148989898989899,0.9026425591098748,0.058823529411764705,0.12967032967032968,0.11688311688311688
musical_instruments,auto,0.009641873278236915,0.048209366391184574,0.0013774104683195593,0.14285714285714285,2.9632653061224485,1.0,0.0009125818667516639,1.1104224058769512,0.6689847009735744,0.024390243902439025,0.09944180277031217,0.08571428571428572
auto,musical_instruments,0.048209366391184574,0.009641873278236915,0.0013774104683195593,0.02857142857142857,2.963265306122449,1.0,0.0009125818667516639,1.019486306919462,0.6960926193921853,0.024390243902439025,0.019113848599244983,0.08571428571428572
market_place,musical_instruments,0.01652892561983471,0.009641873278236915,0.0013774104683195593,0.08333333333333333,8.642857142857142,1.0,0.0012180406620677093,1.0803906836964687,0.8991596638655461,0.05555555555555555,0.07440890125173852,0.11309523809523808
musical_instruments,market_place,0.009641873278236915,0.01652892561983471,0.0013774104683195593,0.14285714285714285,8.642857142857142,1.0,0.0012180406620677093,1.1473829201101928,0.8929068150208622,0.05555555555555555,0.12845138055222088,0.11309523809523808
musical_instruments,toys,0.009641873278236915,0.06887052341597796,0.0013774104683195593,0.14285714285714285,2.0742857142857143,1.0,0.0007133696089368516,1.086317722681359,0.5229485396383866,0.017857142857142856,0.07945900253592561,0.08142857142857142
toys,musical_instruments,0.06887052341597796,0.009641873278236915,0.0013774104683195593,0.02,2.0742857142857143,1.0,0.0007133696089368516,1.0105695170630236,0.5562130177514792,0.017857142857142856,0.010458970792767733,0.08142857142857142
luggage_accessories,musical_instruments,0.02066115702479339,0.009641873278236915,0.0013774104683195593,0.06666666666666667,6.914285714285714,1.0,0.001178198210504747,1.0610979929161746,0.8734177215189873,0.047619047619047616,0.05757997218358832,0.10476190476190475
musical_instruments,luggage_accessories,0.009641873278236915,0.02066115702479339,0.0013774104683195593,0.14285714285714285,6.914285714285714,1.0,0.001178198210504747,1.1425619834710743,0.8636995827538247,0.047619047619047616,0.12477396021699819,0.10476190476190475
"fashion_bags_accessories, musical_instruments",auto,0.0013774104683195593,0.048209366391184574,0.0013774104683195593,1.0,20.742857142857144,1.0,0.0013110063823812885,inf,0.953103448275862,0.02857142857142857,1.0,0.5142857142857142
"auto, fashion_bags_accessories",musical_instruments,0.0013774104683195593,0.009641873278236915,0.0013774104683195593,1.0,103.71428571428571,1.0,0.001364129651131905,inf,0.9917241379310343,0.14285714285714285,1.0,0.5714285714285714
"auto, musical_instruments",fashion_bags_accessories,0.0013774104683195593,0.015151515151515152,0.0013774104683195593,1.0,66.0,1.0,0.0013565406127389599,inf,0.986206896551724,0.09090909090909091,1.0,0.5454545454545454
fashion_bags_accessories,"auto, musical_instruments",0.015151515151515152,0.0013774104683195593,0.0013774104683195593,0.09090909090909091,66.0,1.0,0.0013565406127389599,1.0984848484848486,1.0,0.09090909090909091,0.0896551724137931,0.5454545454545454
musical_instruments,"auto, fashion_bags_accessories",0.009641873278236915,0.0013774104683195593,0.0013774104683195593,0.14285714285714285,103.71428571428571,1.0,0.001364129651131905,1.1650596877869606,1.0,0.14285714285714285,0.1416748768472906,0.5714285714285714
auto,"fashion_bags_accessories, musical_instruments",0.048209366391184574,0.0013774104683195593,0.0013774104683195593,0.02857142857142857,20.74285714285714,1.0,0.0013110063823812885,1.0279938421649653,1.0,0.02857142857142857,0.027231527093596056,0.5142857142857142
furniture_decor,construction_tools_lights,0.2796143250688705,0.024793388429752067,0.015151515151515152,0.054187192118226604,2.1855500821018063,1.0,0.008218928579559685,1.0310778236914602,0.7529984355988182,0.052380952380952375,0.030141103782249316,0.3326491516146689
construction_tools_lights,furniture_decor,0.024793388429752067,0.2796143250688705,0.015151515151515152,0.6111111111111112,2.1855500821018063,1.0,0.008218928579559685,1.8524203069657617,0.5562403697996919,0.052380952380952375,0.4601657106437222,0.3326491516146689
sports_leisure,construction_tools_lights,0.09228650137741047,0.024793388429752067,0.004132231404958678,0.04477611940298507,1.8059701492537312,1.0,0.001844136329485691,1.0209194214876034,0.49165402124430957,0.036585365853658534,0.020490766506450795,0.10572139303482586
construction_tools_lights,sports_leisure,0.024793388429752067,0.09228650137741047,0.004132231404958678,0.16666666666666666,1.8059701492537312,1.0,0.001844136329485691,1.0892561983471074,0.45762711864406785,0.036585365853658534,0.08194233687405159,0.10572139303482586
home_construction,construction_tools_lights,0.03581267217630854,0.024793388429752067,0.0013774104683195593,0.038461538461538464,1.5512820512820513,1.0,0.0004894929763449673,1.0142148760330578,0.36857142857142855,0.023255813953488372,0.014015645371577576,0.04700854700854701
construction_tools_lights,home_construction,0.024793388429752067,0.03581267217630854,0.0013774104683195593,0.05555555555555555,1.551282051282051,1.0,0.0004894929763449673,1.0209042294603792,0.364406779661017,0.023255813953488372,0.020476190476190474,0.04700854700854701
baby,construction_tools_lights,0.128099173553719,0.024793388429752067,0.0013774104683195593,0.010752688172043012,0.4336917562724015,1.0,-0.0017986020991280194,0.9858066834351419,-0.5996204933586338,0.009090909090909092,-0.014397667213413522,0.033154121863799284
construction_tools_lights,baby,0.024793388429752067,0.128099173553719,0.0013774104683195593,0.05555555555555555,0.4336917562724014,1.0,-0.0017986020991280194,0.9231891103548857,-0.5724637681159419,0.009090909090909092,-0.0832016850974197,0.033154121863799284
garden_tools,construction_tools_lights,0.10055096418732783,0.024793388429752067,0.0013774104683195593,0.0136986301369863,0.5525114155251141,1.0,-0.001115588643762949,0.988751147842057,-0.47381144238517336,0.011111111111111112,-0.011376828418853032,0.03462709284627093
construction_tools_lights,garden_tools,0.024793388429752067,0.10055096418732783,0.0013774104683195593,0.05555555555555555,0.5525114155251141,1.0,-0.001115588643762949,0.9523578026251823,-0.4537037037037038,0.011111111111111112,-0.050025523226135786,0.03462709284627093
construction_tools_lights,bed_bath_table,0.024793388429752067,0.2727272727272727,0.0013774104683195593,0.05555555555555555,0.20370370370370372,1.0,-0.00538442273979464,0.770053475935829,-0.8003384094754653,0.004651162790697674,-0.2986111111111111,0.0303030303030303
"bed_bath_table, garden_tools",construction_tools_lights,0.005509641873278237,0.024793388429752067,0.0013774104683195593,0.25,10.083333333333334,1.0,0.0012408077772465451,1.300275482093664,0.9058171745152356,0.047619047619047616,0.2309322033898305,0.1527777777777778
"bed_bath_table, construction_tools_lights",garden_tools,0.0013774104683195593,0.10055096418732783,0.0013774104683195593,1.0,9.945205479452055,1.0,0.0012389105176483087,inf,0.9006896551724136,0.0136986301369863,1.0,0.5068493150684932
"construction_tools_lights, garden_tools",bed_bath_table,0.0013774104683195593,0.2727272727272727,0.0013774104683195593,1.0,3.666666666666667,1.0,0.0010017530678687705,inf,0.7282758620689656,0.005050505050505051,1.0,0.5025252525252525
garden_tools,"bed_bath_table, construction_tools_lights",0.10055096418732783,0.0013774104683195593,0.0013774104683195593,0.0136986301369863,9.945205479452055,1.0,0.0012389105176483087,1.0124923477196206,0.9999999999999998,0.0136986301369863,0.012338214454416626,0.5068493150684932
construction_tools_lights,"bed_bath_table, garden_tools",0.024793388429752067,0.005509641873278237,0.0013774104683195593,0.05555555555555555,10.083333333333332,1.0,0.0012408077772465451,1.0529897909577053,0.9237288135593221,0.047619047619047616,0.050323176361957524,0.1527777777777778
housewares,food_drink,0.14049586776859505,0.005509641873278237,0.0027548209366391185,0.0196078431372549,3.5588235294117645,1.0,0.001980739020558705,1.0143801652892561,0.8365384615384615,0.019230769230769232,0.014176307642170443,0.25980392156862747
food_drink,housewares,0.005509641873278237,0.14049586776859505,0.0027548209366391185,0.5,3.5588235294117645,1.0,0.001980739020558705,1.71900826446281,0.7229916897506926,0.019230769230769232,0.4182692307692308,0.25980392156862747
sports_leisure,food_drink,0.09228650137741047,0.005509641873278237,0.0027548209366391185,0.029850746268656716,5.4179104477611935,1.0,0.002246355364311788,1.0250900614536977,0.8983308042488618,0.028985507246376812,0.024475958159341796,0.26492537313432835
food_drink,sports_leisure,0.005509641873278237,0.09228650137741047,0.0027548209366391185,0.5,5.4179104477611935,1.0,0.002246355364311788,1.815426997245179,0.8199445983379502,0.028985507246376812,0.44916540212443096,0.26492537313432835
luggage_accessories,stationery,0.02066115702479339,0.04269972451790634,0.006887052341597796,0.3333333333333333,7.806451612903225,1.0,0.006004826628417914,1.4359504132231402,0.890295358649789,0.12195121951219512,0.3035971223021583,0.24731182795698925
stationery,luggage_accessories,0.04269972451790634,0.02066115702479339,0.006887052341597796,0.16129032258064516,7.806451612903225,1.0,0.006004826628417914,1.167673235855054,0.9107913669064749,0.12195121951219512,0.14359602558867562,0.24731182795698925
luggage_accessories,auto,0.02066115702479339,0.048209366391184574,0.0013774104683195593,0.06666666666666667,1.3828571428571428,1.0,0.0003813491792454978,1.019775678866588,0.28270042194092826,0.02040816326530612,0.019392185238784367,0.047619047619047616
auto,luggage_accessories,0.048209366391184574,0.02066115702479339,0.0013774104683195593,0.02857142857142857,1.3828571428571428,1.0,0.0003813491792454978,1.0081429265921245,0.29088277858176553,0.02040816326530612,0.00807715491259795,0.047619047619047616
luggage_accessories,health_beauty,0.02066115702479339,0.09641873278236915,0.0027548209366391185,0.13333333333333333,1.3828571428571428,1.0,0.0007626983584909956,1.042593769866497,0.28270042194092826,0.024096385542168676,0.04085365853658536,0.08095238095238096
health_beauty,luggage_accessories,0.09641873278236915,0.02066115702479339,0.0027548209366391185,0.02857142857142857,1.3828571428571428,1.0,0.0007626983584909956,1.0081429265921245,0.30640243902439024,0.024096385542168676,0.00807715491259795,0.08095238095238096
luggage_accessories,computers_accessories,0.02066115702479339,0.07024793388429752,0.0027548209366391185,0.13333333333333333,1.8980392156862744,1.0,0.0013034173439883433,1.0727908455181183,0.4831223628691983,0.03125,0.06785185185185184,0.08627450980392157
computers_accessories,luggage_accessories,0.07024793388429752,0.02066115702479339,0.0027548209366391185,0.0392156862745098,1.8980392156862744,1.0,0.0013034173439883433,1.0193118569741946,0.508888888888889,0.03125,0.018945975014478363,0.08627450980392157
luggage_accessories,garden_tools,0.02066115702479339,0.10055096418732783,0.0013774104683195593,0.06666666666666667,0.6630136986301369,1.0,-0.0007000887917491976,0.9636953955135774,-0.34166666666666673,0.011494252873563218,-0.037672281776416544,0.04018264840182648
garden_tools,luggage_accessories,0.10055096418732783,0.02066115702479339,0.0013774104683195593,0.0136986301369863,0.6630136986301369,1.0,-0.0007000887917491976,0.9929407713498623,-0.36105675146771044,0.011494252873563218,-0.007109415640714411,0.04018264840182648
luggage_accessories,electronics,0.02066115702479339,0.03168044077134986,0.0013774104683195593,0.06666666666666667,2.1043478260869564,1.0,0.0007228559069280331,1.0374852420306966,0.5358649789029535,0.02702702702702703,0.03613086770981508,0.05507246376811594
electronics,luggage_accessories,0.03168044077134986,0.02066115702479339,0.0013774104683195593,0.043478260869565216,2.1043478260869564,1.0,0.0007228559069280331,1.023854244928625,0.5419630156472262,0.02702702702702703,0.023298477343606676,0.05507246376811594
luggage_accessories,telephony,0.02066115702479339,0.0371900826446281,0.0013774104683195593,0.06666666666666667,1.7925925925925925,1.0,0.0006090203310338547,1.031582054309327,0.45147679324894513,0.024390243902439025,0.030615164520743917,0.05185185185185185
telephony,luggage_accessories,0.0371900826446281,0.02066115702479339,0.0013774104683195593,0.037037037037037035,1.7925925925925925,1.0,0.0006090203310338547,1.017005721551176,0.4592274678111588,0.024390243902439025,0.016721362712923894,0.05185185185185185
luggage_accessories,baby,0.02066115702479339,0.128099173553719,0.0013774104683195593,0.06666666666666667,0.5204301075268818,1.0,-0.0012692666712200897,0.9341794569067297,-0.48478260869565215,0.009345794392523366,-0.07045813586097946,0.03870967741935484
baby,luggage_accessories,0.128099173553719,0.02066115702479339,0.0013774104683195593,0.010752688172043012,0.5204301075268818,1.0,-0.0012692666712200897,0.9899838303988501,-0.5138248847926268,0.009345794392523366,-0.010117508280023592,0.03870967741935484
costruction_tools_garden,bed_bath_table,0.012396694214876033,0.2727272727272727,0.0027548209366391185,0.2222222222222222,0.8148148148148149,1.0,-0.0006260956674179812,0.935064935064935,-0.18707482993197275,0.00975609756097561,-0.06944444444444443,0.11616161616161616
bed_bath_table,costruction_tools_garden,0.2727272727272727,0.012396694214876033,0.0027548209366391185,0.010101010101010102,0.8148148148148149,1.0,-0.0006260956674179812,0.9976808905380334,-0.238095238095238,0.00975609756097561,-0.0023245002324500225,0.11616161616161616
costruction_tools_garden,garden_tools,0.012396694214876033,0.10055096418732783,0.0013774104683195593,0.1111111111111111,1.1050228310502281,1.0,0.00013091091227830512,1.0118801652892564,0.0962343096234309,0.012345679012345678,0.011740684022460429,0.0624048706240487
garden_tools,costruction_tools_garden,0.10055096418732783,0.012396694214876033,0.0013774104683195593,0.0136986301369863,1.1050228310502281,1.0,0.00013091091227830512,1.001320018365473,0.10566615620214387,0.012345679012345678,0.001318278214019601,0.0624048706240487
costruction_tools_garden,pet_shop,0.012396694214876033,0.013774104683195593,0.0013774104683195593,0.1111111111111111,8.066666666666666,1.0,0.0012066571044782916,1.109504132231405,0.8870292887029289,0.05555555555555555,0.09869646182495344,0.10555555555555556
pet_shop,costruction_tools_garden,0.013774104683195593,0.012396694214876033,0.0013774104683195593,0.1,8.066666666666666,1.0,0.0012066571044782916,1.0973370064279155,0.888268156424581,0.05555555555555555,0.0887029288702929,0.10555555555555556
costruction_tools_garden,telephony,0.012396694214876033,0.0371900826446281,0.0013774104683195593,0.1111111111111111,2.9876543209876543,1.0,0.0009163763859481365,1.0831611570247934,0.6736401673640168,0.02857142857142857,0.07677634716261325,0.07407407407407407
telephony,costruction_tools_garden,0.0371900826446281,0.012396694214876033,0.0013774104683195593,0.037037037037037035,2.9876543209876543,1.0,0.0009163763859481365,1.025588048315321,0.6909871244635193,0.02857142857142857,0.02494963582829691,0.07407407407407407
costruction_tools_garden,home_construction,0.012396694214876033,0.03581267217630854,0.0013774104683195593,0.1111111111111111,3.102564102564102,1.0,0.0009334517223322633,1.084710743801653,0.6861924686192469,0.029411764705882353,0.07809523809523809,0.07478632478632478
home_construction,costruction_tools_garden,0.03581267217630854,0.012396694214876033,0.0013774104683195593,0.038461538461538464,3.1025641025641026,1.0,0.0009334517223322633,1.027107438016529,0.7028571428571428,0.029411764705882353,0.026392018023817188,0.07478632478632478
costruction_tools_garden,construction_tools_lights,0.012396694214876033,0.024793388429752067,0.0013774104683195593,0.1111111111111111,4.481481481481481,1.0,0.0010700544134052774,1.0971074380165289,0.7866108786610879,0.038461538461538464,0.08851224105461393,0.08333333333333333
construction_tools_lights,costruction_tools_garden,0.024793388429752067,0.012396694214876033,0.0013774104683195593,0.05555555555555555,4.481481481481481,1.0,0.0010700544134052774,1.0456976178901314,0.7966101694915254,0.038461538461538464,0.04370060437006043,0.08333333333333333
furniture_decor,watches_gifts,0.2796143250688705,0.05509641873278237,0.009641873278236915,0.034482758620689655,0.6258620689655172,1.0,-0.0057638746594419026,0.9786501377410468,-0.4535005224660397,0.029661016949152543,-0.021815622800844477,0.10474137931034483
watches_gifts,furniture_decor,0.05509641873278237,0.2796143250688705,0.009641873278236915,0.175,0.6258620689655172,1.0,-0.0057638746594419026,0.8731947574922783,-0.3875,0.029661016949152543,-0.14521988527724666,0.10474137931034483
computers_accessories,watches_gifts,0.07024793388429752,0.05509641873278237,0.0013774104683195593,0.0196078431372549,0.3558823529411765,1.0,-0.0024929991120825083,0.963801652892562,-0.660633484162896,0.011111111111111112,-0.037557880294975136,0.02230392156862745
watches_gifts,computers_accessories,0.05509641873278237,0.07024793388429752,0.0013774104683195593,0.025,0.3558823529411765,1.0,-0.0024929991120825083,0.9535918626827719,-0.657,0.011111111111111112,-0.048666666666666664,0.02230392156862745
sports_leisure,watches_gifts,0.09228650137741047,0.05509641873278237,0.006887052341597796,0.07462686567164178,1.3544776119402984,1.0,0.0018023966183244918,1.0211054829823158,0.28831562974203334,0.04901960784313726,0.020669248509638388,0.09981343283582089
watches_gifts,sports_leisure,0.05509641873278237,0.09228650137741047,0.006887052341597796,0.125,1.3544776119402984,1.0,0.0018023966183244918,1.0373868555686738,0.2769679300291545,0.04901960784313726,0.03603945371775417,0.09981343283582089
